symbol	log2FC
ACCN1	0.014537916596418487
ACCN2	-0.027062738018281258
ACCN3	0.02292535112583592
ACCN4	-0.030058338689829833
ACCN5	0.0031423872601199555
ACCSL	-0.0007222815040368388
ACCS	-0.3288325254142098
ACD	-0.08453610025636601
ACE2	-0.9734943435368708
ACER1	-0.004969472373454937
ACER2	0.49873818604043313
ACER3	0.1691931789816148
ACE	0.11059817054031458
ACHE	0.6453181197659608
ACIN1	-0.1025318141420946
ACLY	-0.13216841395903528
ACMSD	-0.4528412170956197
ACN9	0.2680891660699899
ACO1	-0.10141467212735746
ACO2	0.2175573414865894
ACOT11	0.1029212728416934
ACOT12	-0.002664189235445329
ACOT13	0.07396408439144224
ACOT1	-0.1715896842030178
ACOT2	-0.1262625573147634
ACOT4	-0.2876004074750949
ACOT6	-0.07951928615725483
ACOT7	0.07554815878341092
ACOT8	0.13531272739966685
ACOT9	0.27013661978680387
ACOX1	0.05793509142490825
ACOX2	-0.24484911261489203
ACOX3	0.0036031824661285922
ACOXL	-0.053304284177363104
ACP1	0.1713152909206972
ACP2	0.0031464231086845654
ACP5	-0.27354151931829607
ACP6	-0.21915663087435247
ACPL2	-0.10778756635583066
ACPP	0.10616237470164942
ACPT	-0.012242124613878394
ACRBP	0.10166805462227356
ACRC	0.003090988953032945
ACRV1	0.019026936187911136
ACR	0.02986402948622427
ACSBG1	-0.24620762453429865
ACSBG2	-0.018049393323579715
ACSF2	-0.07510756145711675
ACSF3	-0.19324945563233525
ACSL1	-0.050330388340262266
ACSL3	0.1926368472936937
ACSL4	0.0551944355573376
ACSL5	0.04727658493065716
ACSL6	-0.037421423047760936
ACSM1	-1.97528809176801
ACSM2A	-0.03922289883177793
ACSM2B	-0.02205453344663207
ACSM3	-0.2920892853454185
ACSM4	0.001584203919039628
ACSM5	-0.2670910737898805
ACSS1	0.20344373559910114
ACSS2	-0.011100156206844913
ACSS3	-0.2710559501564421
ACTA1	0.6735464613583633
ACTA2	-0.242592288664981
ACTBL2	0.08740505839728954
ACTB	0.024898570696762528
ACTC1	-0.01705400900958852
ACTG1	-0.048048140065282595
ACTG2	-0.27222583041981224
ACTL6A	0.14065530498556592
ACTL6B	-0.03484773389836864
ACTL7A	-0.002311011309512316
ACTL7B	-0.003922283717129365
ACTL8	0.31323475578047943
ACTL9	-0.0008726852073200644
ACTN1	0.09267846565411643
ACTN2	-0.43199622113815633
ACTN3	0.024828872464053395
ACTN4	0.16078811101458682
ACTR10	0.05308938739711187
ACTR1A	0.0031935506555256453
ACTR1B	-0.009208037525908166
ACTR2	0.208333464477713
ACTR3B	-0.18213341215105733
ACTR3C	0.09465600588294101
ACTR3	0.24425187251457645
ACTR5	-0.06689373800595691
ACTR6	0.02618258965611057
ACTR8	-0.017851027577528232
ACTRT1	-0.0014678477935521604
ACTRT2	-0.0008985474052245766
ACVR1B	-0.12175619032119335
ACVR1C	-0.0838864841468887
ACVR1	0.04915131267067653
ACVR2A	0.042827771369539136
ACVR2B	-0.01717558480901241
ACVRL1	0.006677889374561244
ACY1	-0.19454576517706476
ACY3	-0.7758165513723764
ACYP1	0.17668739641530673
ACYP2	0.1478182566379745
ADAD1	0.010107839443587412
ADAD2	-0.11337044157062544
ADAL	0.03405634974142564
ADAM10	0.11029767420942149
ADAM11	-0.08410081399447837
ADAM12	-0.07898908244765108
ADAM15	-0.2067844856580825
ADAM17	0.2216552404599808
ADAM18	0.1390309714704275
ADAM19	0.18715176125472596
ADAM20	-0.002122162652219969
ADAM21P1	0.021345729147019658
ADAM21	0.03253852898512476
ADAM22	-0.05853863964457439
ADAM23	-0.11129176939899635
ADAM28	0.0008092436708444224
ADAM29	-0.2960515096002459
ADAM2	-0.3339093386099959
ADAM30	-0.0017648684707429673
ADAM32	0.04284971246293232
ADAM33	-0.649979993315815
ADAM3A	0.0014277175302464147
ADAM5P	-0.055865661923422905
ADAM6	-0.3521051061855074
ADAM7	-0.01626911564318816
ADAM8	0.3706584014310603
ADAM9	0.39638162104034314
ADAMDEC1	0.6733036010916835
ADAMTS10	-0.38179987247225183
ADAMTS12	0.032565751926795825
ADAMTS13	-0.24093301422861285
ADAMTS14	-0.026695353671443628
ADAMTS15	0.12001924719252648
ADAMTS16	-0.2650913119857852
ADAMTS17	-0.06901238035855324
ADAMTS18	0.03881945459362604
ADAMTS19	0.2454476098934005
ADAMTS1	-0.23915899367298432
ADAMTS20	0.08492981257047726
ADAMTS2	0.04387630877966586
ADAMTS3	-0.048181796065456806
ADAMTS4	-0.09386272655073535
ADAMTS5	0.008448175711468208
ADAMTS6	-0.072291812249988
ADAMTS7	-0.002341012680037671
ADAMTS8	-0.5690434349525424
ADAMTS9	-0.31750616092809464
ADAMTSL1	-0.009473784602540504
ADAMTSL2	-0.060996466075933085
ADAMTSL3	0.05098558809177828
ADAMTSL4	0.018657505400287745
ADAMTSL5	-0.09201634151218961
ADAP1	0.22928599143962744
ADAP2	0.1423603469386568
ADARB1	-0.02773187442915118
ADARB2	-0.1281094582938555
ADAR	-0.0954483039454417
ADAT1	0.04751222271654582
ADAT2	0.009838489170559198
ADAT3	-0.1063512279546446
ADA	0.046920418828282615
ADCK1	-0.04815300572548828
ADCK2	-0.03312844990442275
ADCK4	-0.042226912686714475
ADCK5	-0.12275136273876508
ADCY10	-0.032382022860217866
ADCY1	-0.6957558248935847
ADCY2	-0.03394812183326187
ADCY3	-0.11484014824915265
ADCY4	-0.2986466782304548
ADCY5	0.041577699777963474
ADCY6	-0.27617619615320127
ADCY7	0.15596778602037248
ADCY8	0.3310469990156059
ADCY9	-0.1592289074622446
ADCYAP1R1	-0.14139820869816283
ADCYAP1	-0.3827150175194119
ADC	-0.10469304522620808
ADD1	-0.05892471297048987
ADD2	0.19334163500596355
ADD3	-0.23892407078861191
ADH1A	-0.3646032262941188
ADH1B	-0.732615582953837
ADH1C	-0.23023698401363712
ADH4	-0.05025887153953057
ADH5	-0.018741460783067106
ADH6	0.07654328961460102
ADH7	0.9880250664151853
ADHFE1	-0.18970142035338947
ADI1	0.008449529307118108
ADIG	-0.008006334856157492
ADIPOQ	-0.9094961082725156
ADIPOR1	0.04462072764632311
ADIPOR2	-0.2195405969785229
ADK	-0.012217500181719161
ADM2	0.25359274433552936
ADM	0.46206585544209383
ADNP2	-0.06789992145571815
ADNP	0.060771517801949386
ADORA1	-0.26132312715709943
ADORA2A	-0.14001166544187932
ADORA2B	0.3381094460036817
ADORA3	0.10500473388261423
ADO	-0.007902002747663823
ADPGK	0.02323473564244438
ADPRHL1	-0.06684045877055753
ADPRHL2	0.058741876109322175
ADPRH	0.07219237056090509
ADRA1A	-0.07302722657806318
ADRA1B	-0.03419707947218673
ADRA1D	-0.10074090902899788
ADRA2A	-0.38589222297419146
ADRA2B	0.3474649393571147
ADRA2C	0.1987907709609614
ADRB1	0.12857658728439209
ADRB2	-0.27917719048861883
ADRB3	-0.03173343226878218
ADRBK1	0.1750154411979161
ADRBK2	-0.024901549459579127
ADRM1	0.296639904302703
ADSL	0.14966321724344184
ADSSL1	0.0518512134795144
ADSS	0.09385682870201707
AEBP1	-0.02432223405419502
AEBP2	-0.06370268968583126
AEN	0.051814393670198765
AES	0.03822202103095756
AFAP1L1	-0.10535486098915202
AFAP1L2	-0.022959815835768255
AFAP1	0.024019507970588553
AFARP1	0.11721823655374258
AFF1	-0.08790303496233122
AFF2	-0.0709903262006014
AFF3	-0.30965478552071585
AFF4	-0.030360092744052932
AFG3L1	-0.022234757296978144
AFG3L2	0.08521794661557926
AFMID	-0.09090151651090071
AFM	-0.009372736866173207
AFP	-0.6918817868054885
AFTPH	0.04859656261976205
AG2	-0.35983847441935946
AGAP11	-0.29943800898512707
AGAP1	0.008635592159879404
AGAP2	0.17300782878367693
AGAP3	-0.031367299627897145
AGAP4	-0.18647388264959303
AGAP5	-0.12997245537892493
AGAP6	-0.12862946285081497
AGAP7	-0.1539894870570977
AGAP8	-0.08284030486296144
AGA	-0.10491935589429219
AGBL1	-0.005714024469052426
AGBL2	0.15146559185317116
AGBL3	0.012708445133001806
AGBL4	-0.048233027750717306
AGBL5	0.05096759782321774
AGER	-0.08786792336534281
AGFG1	0.2701820763784415
AGFG2	-0.0544085345504188
AGGF1	-0.06002672253746921
AGK	-0.07426053154933034
AGL	-0.09236022209384527
AGMAT	0.01647811973261992
AGPAT1	-0.032005357875363794
AGPAT2	0.037689608785285336
AGPAT3	-0.07516130851901236
AGPAT4	-0.09759936519756188
AGPAT5	-0.0014858162023249476
AGPAT6	-0.2518985817974171
AGPAT9	0.18619686579181377
AGPHD1	0.07713384008948916
AGPS	-0.10477091469200041
AGR2	-0.06563581776225814
AGR3	-0.20431815024261057
AGRN	-0.14435493869937902
AGRP	-0.0008054788245028918
AGTPBP1	0.18946006030979898
AGTR1	0.19041176761798345
AGTR2	-0.01799806410210657
AGTRAP	-0.08563447223045088
AGT	-0.11180087085891988
AGXT2L1	0.41343679042668396
AGXT2L2	-0.1033810893501775
AGXT2	0.0030005612796807123
AGXT	-0.8239524622688982
AHCTF1	0.05749290712449128
AHCYL1	-0.16538137534301486
AHCYL2	0.20815306192646857
AHCY	0.08045078992699178
AHDC1	-0.1136357931036493
AHI1	-0.010839654763780087
AHNAK2	0.015912723776565406
AHNAK	-0.12940296618360386
AHRR	0.018682103237915502
AHR	-0.09201016342129684
AHSA1	0.08461622160242692
AHSA2	-0.19761785174276497
AHSG	-0.1369914554676112
AHSP	0.020991984678617036
AICDA	0.03828137756454761
AIDA	-0.04541224021012063
AIF1L	0.39885937240888936
AIF1	0.14880030364108024
AIFM1	-0.05297438687713734
AIFM2	-0.0034909889978552025
AIFM3	-0.018388325424901302
AIG1	0.07915993739803494
AIM1L	0.16770972036490814
AIM1	0.18982977942670773
AIM2	0.2872185625148775
AIMP1	-0.09750029374745313
AIMP2	0.15263376671295378
AIPL1	-0.0003068702782929648
AIP	0.0961404431887303
AIRE	0.00027437573108079816
AJAP1	-0.1638394930796087
AK1	-0.05836795094274442
AK2	0.13928366410854298
AK3L1	0.656210048779469
AK3	0.04091567373255501
AK5	-0.49790586748136545
AK7	0.17766180508513937
AKAP10	0.0021714179247492014
AKAP11	-0.0367629747942525
AKAP12	-0.3791538271822897
AKAP13	-0.058438245913730265
AKAP14	0.943809364342471
AKAP1	0.21382693559471994
AKAP2	0.0364898267822091
AKAP3	-0.03838766412382237
AKAP4	0.0028271741402400136
AKAP5	0.23191549314177734
AKAP6	0.008263754381894589
AKAP7	0.05272457875074132
AKAP8L	-0.12379369656900788
AKAP8	-0.07569842560498852
AKAP9	0.020278787751525605
AKD1	0.18997847595434128
AKIRIN1	0.1194524360267096
AKIRIN2	0.17798101200942285
AKNAD1	-0.002211029421874347
AKNA	0.14965057952844238
AKR1A1	0.03504341543074903
AKR1B10	1.3147315187872257
AKR1B15	-0.9155137905631543
AKR1B1	0.05596770723063486
AKR1C1	0.8241114456240578
AKR1C2	-0.45806210544324183
AKR1C3	-0.14169798833744263
AKR1C4	0.011619652429318577
AKR1CL1	0.0024661507664713923
AKR1D1	-0.3751870806099593
AKR1E2	0.3448670188558717
AKR7A2	0.0479718624690177
AKR7A3	0.39193814253554693
AKR7L	0.018153454660504973
AKT1S1	-0.05753993352237993
AKT1	0.052405562988464154
AKT2	-0.02107053029817668
AKT3	-0.3461485822011373
AKTIP	-0.049354277779777335
ALAD	-0.18840311718078
ALAS1	0.14177788161638968
ALAS2	0.002333801875627449
ALB	-3.0813464226918432
ALCAM	-0.10012211413103682
ALDH16A1	-0.05902415405423229
ALDH18A1	0.11633489612165575
ALDH1A1	-0.02623995495741227
ALDH1A2	-0.2916927357861292
ALDH1A3	0.10525587264655761
ALDH1B1	-0.04247031385070774
ALDH1L1	-0.08158421580415574
ALDH1L2	0.030664252709828334
ALDH2	-0.10983142034265331
ALDH3A1	1.4279493749989387
ALDH3A2	-0.36874629550093196
ALDH3B1	0.033759501465813586
ALDH3B2	0.39953503163760695
ALDH4A1	0.3571932038541076
ALDH5A1	-0.04981508135222854
ALDH6A1	-0.08243506793741126
ALDH7A1	-0.1222332817919564
ALDH8A1	0.08210979120626219
ALDH9A1	0.07842066869519679
ALDOA	0.07262309821657459
ALDOB	-0.37746802895539766
ALDOC	0.4749971819949897
ALG10B	-0.06846405279244541
ALG10	0.06142384739994481
ALG11	-0.03474305026984489
ALG12	0.03785426401809808
ALG13	-0.025131680861363522
ALG14	0.026650330782223376
ALG1L2	0.056524681149053554
ALG1L	0.14588287133114716
ALG1	-0.15433683486700808
ALG2	0.08994927050532885
ALG3	0.1730010084112851
ALG5	0.05281373281542587
ALG6	0.0023477243280460884
ALG8	-0.2885542846545288
ALG9	0.05867896841426496
ALKBH1	-0.040706295957626815
ALKBH2	-0.06576944931652005
ALKBH3	-0.04987759741370195
ALKBH4	-0.0609234557034149
ALKBH5	0.07138437844651185
ALKBH6	-0.04594239374591046
ALKBH7	0.1092761209671158
ALKBH8	-0.04293126549577102
ALK	-0.09185472054086083
ALLC	-0.007697140882174866
ALMS1P	0.008750729024277735
ALMS1	0.032187613923951475
ALOX12B	0.08755129438233172
ALOX12P2	-0.003158302692250556
ALOX12	-0.1562888509538164
ALOX15B	-1.3550641853860048
ALOX15	-0.3831576796940909
ALOX5AP	0.05009572973692891
ALOX5	0.04586875812026623
ALOXE3	0.617104735948547
ALPI	-0.036249860196410334
ALPK1	-0.055988100273342965
ALPK2	0.28282118805024137
ALPK3	0.03721919123715049
ALPL	-0.2528589826148171
ALPPL2	0.0023775328092704093
ALPP	-0.011520998769534918
ALS2CL	0.027824137842334028
ALS2CR11	-0.0890558167016903
ALS2CR12	0.09267078285364176
ALS2CR4	0.07166564689176352
ALS2CR8	-0.15201751298549068
ALS2	0.029663570754197004
ALX1	0.12248593642004747
ALX3	-0.09605082418564904
ALX4	-0.00037121079282930825
AMAC1L2	-0.019706064331331853
AMAC1L3	0.014719044912323129
AMAC1	-0.00010808745924720473
AMACR	-0.14278310024439075
AMBN	-0.03132044874210005
AMBP	-0.45646204454909645
AMBRA1	-0.06509805776413921
AMD1	0.1946479805596851
AMDHD1	0.859062856565226
AMDHD2	-0.07500434190578582
AMELX	-0.10410603102557617
AMELY	-0.0004095195523042444
AMFR	-0.06557606306697468
AMHR2	-0.060574517623287555
AMH	0.1858363664391065
AMICA1	0.04736958592546503
AMIGO1	-0.1618674648711916
AMIGO2	-0.1037594253417949
AMIGO3	-0.019637539508881276
AMMECR1L	0.04537756737981798
AMMECR1	-0.023849733939949845
AMN1	0.02868986097659477
AMN	0.11599449213190058
AMOTL1	-0.025576198497004307
AMOTL2	-0.16888103033014548
AMOT	-0.04951505922889603
AMPD1	-0.15085431641119604
AMPD2	-0.12140083354394145
AMPD3	0.09407113638187373
AMPH	-0.9395361355230214
AMTN	2.216426419673567
AMT	-0.17970534821456613
AMY1A	-0.23241526290772252
AMY2A	-0.2301848528769286
AMY2B	-0.2585869835261557
AMZ1	-0.12611705916061042
AMZ2P1	0.04445156131507587
AMZ2	0.08479777824390664
ANAPC10	-0.008289329841369575
ANAPC11	0.09362802544786553
ANAPC13	0.056653518028609275
ANAPC16	-0.09056604583790516
ANAPC1	0.069165729100771
ANAPC2	-0.09179199866654156
ANAPC4	-0.09775394385027417
ANAPC5	0.05378898269313593
ANAPC7	0.021703431809133828
ANGEL1	-0.06022710704789038
ANGEL2	-0.10095903894478497
ANGPT1	-0.049103880536252656
ANGPT2	0.19284254597949937
ANGPT4	-0.05748531660377305
ANGPTL1	-0.21331285212999207
ANGPTL2	0.05255544308321351
ANGPTL3	-0.01560517455054716
ANGPTL4	-0.05590833826685131
ANGPTL5	-0.02924243261518194
ANGPTL6	0.04371294172593392
ANGPTL7	-0.19962677780058868
ANG	-0.2784353843267396
ANK1	-0.6694165505170595
ANK2	-0.29557139238744823
ANK3	0.05786077254469739
ANKAR	-0.15379887509738396
ANKDD1A	0.08601397200216192
ANKFN1	-0.09638775145258241
ANKFY1	-0.0708190097343361
ANKHD1-EIF4EBP3	-0.07953403644965994
ANKHD1	0.08769666435288963
ANKH	-0.02599115352436504
ANKIB1	0.08591117060893208
ANKK1	0.19216855077974818
ANKLE1	0.041093211586859295
ANKLE2	0.03015122086818201
ANKMY1	-0.23732576405547315
ANKMY2	-0.0546317229465468
ANKRA2	-0.051524628250786374
ANKRD10	-0.09754479700418194
ANKRD11	-0.05057025059116087
ANKRD12	-0.044376036966099146
ANKRD13A	0.09238892360085808
ANKRD13B	-0.09236081699285553
ANKRD13C	0.038990789329729915
ANKRD13D	0.10245922270662924
ANKRD16	-0.0563977674349334
ANKRD17	0.08294734483114265
ANKRD19	-0.12467515056726922
ANKRD1	0.40671530212336554
ANKRD20A3	0.08872303172449514
ANKRD20A4	0.024836093993330186
ANKRD20B	0.025781396402157583
ANKRD22	0.4042635799541977
ANKRD23	-0.022361931872205833
ANKRD24	-0.21665782292006291
ANKRD26P1	0.07333308926792456
ANKRD26	-0.07315170699864296
ANKRD27	0.23558122596286382
ANKRD28	0.0333580826488052
ANKRD29	-0.08334046123119888
ANKRD2	0.07342300938881637
ANKRD30A	-0.5342110799759556
ANKRD30B	0.03420456406234633
ANKRD31	-0.014744787366392995
ANKRD32	0.012629972994914727
ANKRD33	-0.01079786714122546
ANKRD34A	-0.2062409245176391
ANKRD34B	-0.014043395440656109
ANKRD34C	0.008016660162916989
ANKRD35	-0.6237198994103491
ANKRD36BP1	0.24073091580322456
ANKRD36B	0.02781572887158403
ANKRD36	0.03372971900002515
ANKRD37	0.5185778305855409
ANKRD39	0.09579692781506838
ANKRD40	0.25491839267649086
ANKRD42	-0.1821525937684938
ANKRD43	0.0621604854482107
ANKRD44	0.03809221652387073
ANKRD45	-0.02750251077399662
ANKRD46	-0.21959138195925337
ANKRD49	0.013790524294930084
ANKRD50	-0.24689127350612916
ANKRD52	-0.06913772908203314
ANKRD53	-0.0668381728234416
ANKRD54	0.15550502753131973
ANKRD55	0.034238986929047976
ANKRD56	-0.10236942392833329
ANKRD57	0.15186140456251723
ANKRD58	0.14527001152512478
ANKRD5	0.057981446810378305
ANKRD6	-0.10076455469072225
ANKRD7	0.0017344201336347744
ANKRD9	-0.00491675827970611
ANKS1A	0.012429437325517968
ANKS1B	-0.3730722250220233
ANKS3	-0.2693793878485737
ANKS4B	0.045797679767005064
ANKS6	0.13419700786325572
ANKZF1	-0.04607320008063899
ANLN	0.41149217423813833
ANO10	0.032933263833601026
ANO1	0.0037011766811330623
ANO2	-0.28727914170337554
ANO3	0.14083164861774883
ANO4	0.03650383664047683
ANO5	-0.24587484905410145
ANO6	0.03067747550053305
ANO7	-0.08819020594197872
ANO8	-0.09598825407021139
ANO9	0.01961737674235336
ANP32A	0.04022003031087806
ANP32B	0.10714342457545907
ANP32C	0.005892401463716177
ANP32D	0.05853155168512603
ANP32E	0.06139247369531733
ANPEP	0.7790671507024469
ANTXR1	0.006917684845898801
ANTXR2	-0.12613452904360234
ANTXRL	-0.09102425430687046
ANUBL1	-0.03274106566162065
ANXA10	-0.006214674155861039
ANXA11	-0.035780312580720584
ANXA13	0.5170163130640613
ANXA1	0.1906981788091155
ANXA2P1	0.10420856942383667
ANXA2P2	0.07226430748502058
ANXA2P3	0.1135554158021821
ANXA2	0.06449609882584556
ANXA3	0.2649743628202848
ANXA4	0.1310998767747309
ANXA5	-0.02204774831138046
ANXA6	-0.08483355453292284
ANXA7	0.04125297351193857
ANXA8L1	-0.05261596918092634
ANXA8L2	-0.3241880660010408
ANXA8	-0.36694330405210185
ANXA9	-0.4112815537213139
AOAH	0.22132418922039812
AOC2	-0.10580470004302973
AOC3	-0.5438275102785706
AOX1	-0.728408852634579
AOX2P	-0.000923066336243282
AP1AR	-0.09400793688201556
AP1B1	0.08086293713301546
AP1G1	0.09535516975141813
AP1G2	-0.2088093822979271
AP1M1	-0.020930808507283922
AP1M2	0.05843331862492924
AP1S1	0.033501559759383764
AP1S2	0.03182320152314261
AP1S3	0.309278502001479
AP2A1	-0.02050923993131819
AP2A2	-0.08181100282813718
AP2B1	-0.030327573476237497
AP2M1	0.13167429898977076
AP2S1	-0.014623828063731647
AP3B1	0.0007720357196748578
AP3B2	-0.3835112071182919
AP3D1	0.059123877623803785
AP3M1	0.07126469557245525
AP3M2	-0.11787912276896402
AP3S1	0.14914179264486999
AP3S2	0.10411974270377633
AP4B1	-0.07764425251095125
AP4E1	0.056694264140056405
AP4M1	-0.02295789795597738
AP4S1	0.008227830324081269
APAF1	0.052680004284954646
APBA1	0.01379247118526676
APBA2	-0.01785037025131608
APBA3	0.0013466012901642236
APBB1IP	0.13485289316441929
APBB1	-0.3849699551911655
APBB2	-0.11706009006454222
APBB3	-0.18284949188205862
APC2	0.012966120228948176
APCDD1L	0.30114430759689526
APCDD1	-0.016406552496465176
APCS	-0.975465573002841
APC	0.05980358132956292
APEH	-0.036496316249468294
APEX1	-0.06860255932808346
APEX2	-0.014355557971357244
APH1A	-0.15734708969595312
APH1B	-0.1953791835750265
API5	0.03304605054789238
APIP	-0.03929506746266813
APITD1	-0.12287135728802409
APLF	0.020847729702686276
APLNR	-0.2456369064801093
APLN	0.21629320585713976
APLP1	0.6093718354972149
APLP2	-0.06219782313477678
APOA1BP	-0.12746275078584932
APOA1	-1.0171526685633778
APOA2	-2.50317199082346
APOA4	-0.041532082764521215
APOA5	-0.03137871831838799
APOB48R	0.1291234386307219
APOBEC1	0.10272595938192036
APOBEC2	-0.042060966267377785
APOBEC3A	1.0225710544428466
APOBEC3B	0.6818218946849102
APOBEC3C	0.06196507475472846
APOBEC3D	0.1342711069767093
APOBEC3F	0.013459466567524565
APOBEC3G	0.2667895334603061
APOBEC3H	0.4978722021700472
APOBEC4	0.2886364477076174
APOB	-0.1137348724075057
APOC1P1	0.03763009559273972
APOC1	0.20022324304780076
APOC2	0.10542462762368278
APOC3	-1.616593566855182
APOC4	-0.11804929140197584
APOD	-1.2282053534639856
APOE	0.19291343169413971
APOF	0.2043582644829634
APOH	-0.4139487877524122
APOL1	0.4707999553094505
APOL2	0.25733193289064393
APOL3	0.33761105428043786
APOL4	0.4887980306530764
APOL5	-0.02002936303880054
APOL6	0.44655621754871067
APOLD1	-0.351297806765038
APOM	-0.009933466289576356
APOOL	0.01727889461787572
APOO	0.2110181936058267
APPBP2	0.06875586189828951
APPL1	-0.06868775599165407
APPL2	-0.16535109381164487
APP	0.1186227658368658
APRT	-0.0813444575831494
APTX	-0.06398679277976022
AQP10	-0.00810047590235848
AQP11	0.1864436890619307
AQP12A	-0.0056099729870401445
AQP12B	-0.09735229200107577
AQP1	-0.3012037696204218
AQP2	0.003621106064394314
AQP3	-0.07764693579715956
AQP4	0.1495971466296729
AQP5	1.0425831608813432
AQP6	0.2422262953850592
AQP7P1	-0.13482887355075737
AQP7P3	-0.09267405521639309
AQP7	-0.7712520028662135
AQP8	-8.106082145000531e-05
AQP9	0.5262654892032764
AQPEP	-0.07200461206564437
AQR	0.06862744828930029
ARAF	-0.02927718561090515
